DateTime,AEG,ARGX,ASML,AZN,BBVA,BCS,BP,BTI,BUD,DB,DEO,E,EQNR,ERIC,FMS,GSK,HSBC,IHG,ING,LYG,NGG,NOK,NVO,NVS,NWG,PHG,PSO,PUK,RELX,RIO,RTO,RYAAY,SAN,SAP,SHEL,SNN,SNY,TS,TTE,UBS,UL,VOD,WPP,GMAB,HLN
2018-06-25,1308646.0,97381.0,830588.0,2559756.0,2288407.0,1622105.0,5397756.0,1567578.0,1399690.0,3337452.0,373033.0,158073.0,736586.0,4012153.0,65518.0,2501599.0,1421433.0,72972.0,2755407.0,4207663.0,307301.0,17844265.0,1550896.0,1232265.0,617037.0,590082.0,262646.0,185580.0,143150.0,2423898.0,18448.0,180823.0,6129441.0,696502.0,2462394.0,815124.0,1626883.0,2058924.0,1337722.0,1795526.0,1284601.0,3266201.0,80451.0,0.0,0.0
2018-06-26,1267781.0,77486.0,870468.0,4523640.0,2549008.0,2535126.0,5817074.0,1573020.0,2033082.0,4099797.0,512065.0,158218.0,1088276.0,3322028.0,52489.0,1819235.0,1081307.0,119246.0,2482549.0,5267608.0,402214.0,15438410.0,1412474.0,1446581.0,679256.0,512712.0,281431.0,170745.0,961236.0,2909863.0,30750.0,199448.0,5314235.0,515526.0,2958804.0,490292.0,694770.0,1288240.0,1152922.0,2141075.0,1119395.0,3439643.0,76932.0,0.0,0.0
2018-06-27,1807116.0,64894.0,545594.0,3170468.0,3076673.0,2600650.0,8330123.0,1666285.0,1605126.0,8701287.0,593076.0,100487.0,1262015.0,5301706.0,55483.0,1785429.0,1457142.0,170676.0,2764202.0,7948624.0,433997.0,17879646.0,969219.0,1608878.0,715991.0,581643.0,222694.0,120173.0,407265.0,2371256.0,10036.0,444138.0,9350142.0,387535.0,2537157.0,744550.0,990731.0,2974276.0,1660412.0,1863577.0,1519792.0,3919153.0,116254.0,0.0,0.0
2018-06-28,2549140.0,108825.0,795658.0,2691053.0,2490597.0,1617717.0,3853971.0,1421098.0,1106281.0,5365243.0,282116.0,110872.0,769461.0,5536252.0,60012.0,2445697.0,990650.0,186229.0,2274505.0,3259941.0,721087.0,14969207.0,1003901.0,1422340.0,691936.0,725140.0,207901.0,181804.0,248949.0,3247787.0,12314.0,208490.0,6681031.0,717003.0,1702729.0,808757.0,725194.0,1854965.0,864840.0,1288328.0,510115.0,2326580.0,79875.0,0.0,0.0
2018-06-29,1155323.0,127551.0,611575.0,3078031.0,2854850.0,1685429.0,3919834.0,935780.0,1791241.0,5287325.0,326083.0,82516.0,671186.0,4994939.0,47750.0,2149116.0,1232557.0,103068.0,3047482.0,4075642.0,346334.0,9540257.0,1085543.0,3012622.0,511240.0,655400.0,485348.0,136714.0,208151.0,2923242.0,40629.0,197397.0,8354222.0,333631.0,2064693.0,582839.0,1370798.0,1412961.0,1272571.0,1840694.0,766686.0,2940653.0,88444.0,0.0,0.0
2018-07-02,972572.0,88994.0,624440.0,3786664.0,2225898.0,2085431.0,3877997.0,920981.0,930287.0,5317289.0,373751.0,147603.0,1050022.0,3627174.0,46330.0,2392656.0,1122529.0,115376.0,2062371.0,5141382.0,469128.0,12057667.0,1117661.0,1334957.0,661003.0,753297.0,267190.0,145180.0,187085.0,3994588.0,15702.0,281594.0,6061992.0,384797.0,1898141.0,1088125.0,1393035.0,1773541.0,1175305.0,3291221.0,503016.0,2640460.0,145287.0,0.0,0.0
2018-07-03,887046.0,32626.0,350491.0,1642123.0,1754863.0,1342497.0,3074066.0,1164659.0,725202.0,2233377.0,165398.0,121783.0,618587.0,4525273.0,50634.0,1448455.0,1017784.0,92203.0,1203762.0,2004245.0,345630.0,7915869.0,709598.0,945989.0,672986.0,637626.0,264618.0,145259.0,89951.0,2105791.0,4842.0,191712.0,4590763.0,290705.0,1412692.0,473191.0,914051.0,1248463.0,735812.0,1220467.0,593883.0,2341709.0,71666.0,0.0,0.0
2018-07-05,1644060.0,69804.0,488722.0,3197785.0,3576673.0,1772713.0,4602912.0,1085090.0,983362.0,5146984.0,241489.0,67342.0,1226471.0,3179978.0,143312.0,1235188.0,1014776.0,90959.0,2125610.0,2801562.0,461428.0,11075842.0,1305510.0,2040078.0,551438.0,569893.0,420552.0,136555.0,135005.0,1545194.0,8091.0,162276.0,10160269.0,303358.0,1595030.0,388180.0,2468979.0,1330357.0,1930699.0,2026904.0,445789.0,3299522.0,63135.0,0.0,0.0
2018-07-06,873314.0,91837.0,316004.0,2283728.0,1882415.0,1230392.0,2637563.0,677616.0,1283698.0,5896161.0,190760.0,72659.0,573538.0,5549797.0,50201.0,1703516.0,948270.0,86147.0,1611389.0,1883124.0,319519.0,15760909.0,1541908.0,1073528.0,549017.0,587476.0,294531.0,88097.0,171807.0,2653911.0,17799.0,181027.0,3679581.0,302776.0,1444062.0,300143.0,1192062.0,996924.0,1001464.0,1317703.0,479020.0,3634307.0,41985.0,0.0,0.0
2018-07-09,1852767.0,80553.0,1173585.0,1843717.0,2465546.0,1757678.0,3944058.0,1494282.0,856553.0,3926650.0,190914.0,83649.0,609904.0,4240970.0,101165.0,1863852.0,1204483.0,78214.0,1958152.0,3072403.0,598423.0,13328419.0,828535.0,953926.0,1188652.0,970975.0,328346.0,128177.0,109960.0,2127783.0,7548.0,107302.0,7180314.0,652864.0,2216355.0,454821.0,1246932.0,1027167.0,1803477.0,1842559.0,669944.0,3077506.0,142139.0,0.0,0.0
2018-07-10,1547303.0,71645.0,836976.0,2115580.0,2043445.0,2166872.0,6297522.0,911002.0,601380.0,3904531.0,210181.0,205403.0,639947.0,1727548.0,41629.0,1962197.0,1082471.0,53943.0,1605282.0,1928581.0,457167.0,8742481.0,1470961.0,1033557.0,1154386.0,411066.0,233031.0,123774.0,130045.0,2909931.0,8576.0,169651.0,4637916.0,346280.0,2980665.0,292791.0,953792.0,1061998.0,695106.0,1509270.0,539914.0,2236003.0,76831.0,0.0,0.0
2018-07-11,1549028.0,70938.0,604811.0,2301249.0,2713233.0,1863072.0,10493577.0,775051.0,782382.0,4256523.0,150828.0,184577.0,942159.0,2266678.0,78252.0,1299423.0,1046630.0,50408.0,1431311.0,2024832.0,351714.0,9682225.0,968338.0,1535145.0,661425.0,785802.0,161025.0,182021.0,138913.0,5339195.0,10727.0,99487.0,8146188.0,492941.0,3452406.0,197126.0,648509.0,2399253.0,914201.0,1547329.0,516438.0,4829402.0,78222.0,0.0,0.0
2018-07-12,1107199.0,74880.0,466976.0,5992059.0,1770692.0,1710457.0,4896601.0,744170.0,1093934.0,3123608.0,146524.0,123730.0,799875.0,2290174.0,58811.0,1899134.0,1118177.0,56082.0,1253237.0,1874320.0,264024.0,13711776.0,1257825.0,2670536.0,377041.0,497471.0,152192.0,107422.0,149581.0,1830822.0,9355.0,109029.0,5456226.0,499576.0,2597673.0,290311.0,1103112.0,1221671.0,597849.0,1127325.0,529910.0,2739025.0,76841.0,0.0,0.0
